D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_53_354.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_53_354.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_53_354.jpg, 0, 0.06807183, 0, 22.33719
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_53_455.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_53_455.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_53_455.jpg, 0, 0.3763629, 0, 22.37031
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_53_557.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_53_557.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_53_557.jpg, 0, 0.1962735, 0, 22.55949
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_53_661.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_53_661.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_53_661.jpg, 0, 0, 0, 22.41252
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_53_762.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_53_762.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_53_762.jpg, 0.1172778, 0, 0, 22.16729
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_53_866.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_53_866.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_53_866.jpg, 0, 0, 0, 21.94533
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_53_970.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_53_970.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_53_970.jpg, 0, 0, 0, 21.68063
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_074.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_074.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_074.jpg, 0, 0.2970618, 0, 21.63262
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_175.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_175.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_175.jpg, 0, 0.01785331, 0, 21.64066
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_279.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_279.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_279.jpg, 0, 0.1814532, 0, 21.46894
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_381.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_381.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_381.jpg, 0, 0.472848, 0, 21.6662
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_482.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_482.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_482.jpg, 0, 0.7779579, 0, 22.18836
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_585.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_585.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_585.jpg, 0, 0.4804128, 0, 22.7593
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_690.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_690.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_690.jpg, 0.1926126, 0.1180801, 0, 22.86885
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_792.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_792.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_792.jpg, 0, 0, 0, 22.65546
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_897.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_897.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_897.jpg, 0, 0, 0, 22.43344
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_54_999.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_54_999.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_54_999.jpg, 0, 0, 0, 22.20467
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_103.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_103.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_103.jpg, 0.0827121, 0, 0, 21.97797
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_206.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_206.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_206.jpg, 0, 0, 0, 21.75652
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_308.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_308.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_308.jpg, 0.0974685, 0, 0, 21.49252
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_411.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_411.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_411.jpg, 0, 0, 0, 21.26288
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_512.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_512.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_512.jpg, 0, 0, 0, 21.04805
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_615.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_615.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_615.jpg, 0, 0, 0, 20.8368
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_717.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_717.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_717.jpg, 0, 0.0118551, 0, 20.62736
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_820.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_820.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_820.jpg, 0, 0.3134985, 0, 20.60817
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_55_921.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_55_921.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_55_921.jpg, 0, 0.610611, 0, 20.97433
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_023.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_023.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_023.jpg, 0, 0.9147273, 0, 21.7619
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_123.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_123.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_123.jpg, 0.0136872, 1, 0, 22.57321
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_225.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_225.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_225.jpg, 0.1162242, 0.9451024, 0, 23.63192
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_327.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_327.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_327.jpg, 0, 0.6363536, 0, 24.44486
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_429.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_429.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_429.jpg, 0, 0.280447, 0, 24.703
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_530.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_530.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_530.jpg, 0, 0, 0, 24.65971
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_631.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_631.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_631.jpg, 0, 0.3032694, 0, 24.56375
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_735.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_735.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_735.jpg, 0, 0.6012731, 0, 24.86539
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_836.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_836.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_836.jpg, 0, 0.8945364, 0, 25.51666
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_56_939.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_56_939.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_56_939.jpg, 0, 1, 0, 26.44811
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_042.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_042.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_042.jpg, 0, 1, 0, 27.39178
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_142.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_142.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_142.jpg, 0, 1, 0, 28.32598
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_244.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_244.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_244.jpg, 0.1339632, 1, 0, 29.24505
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_347.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_347.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_347.jpg, 0, 0.8784442, 0, 30.1366
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_448.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_448.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_448.jpg, 0, 0.5220683, 0, 30.07785
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_551.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_551.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_551.jpg, 0, 0.2155351, 0, 30.00381
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_652.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_652.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_652.jpg, 0, 0, 0, 29.80765
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_753.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_753.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_753.jpg, 0, 0.0134091, 0, 29.5105
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_855.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_855.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_855.jpg, 0, 0.3155901, 0, 29.39725
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_57_957.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_57_957.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_57_957.jpg, 0, 0.6212077, 0, 29.65142
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_056.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_056.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_056.jpg, 0, 0.9099237, 0, 30.15883
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_159.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_159.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_159.jpg, 0, 1, 0, 30.19057
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_261.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_261.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_261.jpg, 0, 1, 0, 30.19063
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_366.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_366.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_366.jpg, 0.1398423, 1, 0, 30.18541
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_469.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_469.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_469.jpg, 0, 0.7568467, 0, 30.14126
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_571.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_571.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_571.jpg, 0, 0.4516232, 0, 30.0658
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_670.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_670.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_670.jpg, 0, 0.1513421, 0, 29.9854
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_772.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_772.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_772.jpg, 0, 0, 0, 29.74005
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_875.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_875.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_875.jpg, 0, 0.1805532, 0, 29.49608
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_58_980.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_58_980.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_58_980.jpg, 0, 0.4816842, 0, 29.59304
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_082.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_082.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_082.jpg, 0, 0.7746756, 0, 30.04449
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_183.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_183.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_183.jpg, 0, 1, 0, 30.19267
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_286.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_286.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_286.jpg, 0, 1, 0, 30.19065
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_388.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_388.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_388.jpg, 0, 1, 0, 30.19068
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_492.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_492.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_492.jpg, 0, 0.7593818, 0, 30.14309
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_595.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_595.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_595.jpg, 0, 0.4630412, 0, 30.06806
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_697.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_697.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_697.jpg, 0, 0.1711323, 0, 29.99146
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_798.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_798.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_798.jpg, -0.0133581, 0, 0, 29.75407
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_46_59_902.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_46_59_902.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_46_59_902.jpg, -0.3210861, 0, 0, 29.39872
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_002.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_002.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_002.jpg, -0.03054301, 0, 0, 29.08768
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_102.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_102.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_102.jpg, 0, 0, 0, 28.79316
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_204.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_204.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_204.jpg, 0.0964587, 0, 0, 28.50095
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_305.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_305.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_305.jpg, 0.1794851, 0, 0, 28.15222
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_409.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_409.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_409.jpg, 0, 0, 0, 27.81211
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_513.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_513.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_513.jpg, 0, 0, 0, 27.53332
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_615.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_615.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_615.jpg, 0, 0, 0, 27.2582
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_716.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_716.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_716.jpg, 0, 0.2434104, 0, 27.08922
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_818.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_818.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_818.jpg, 0, 0.5357975, 0, 27.28384
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_00_920.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_00_920.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_00_920.jpg, 0, 0.83831, 0, 27.83594
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_01_022.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_01_022.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_01_022.jpg, 0, 1, 0, 28.71604
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_01_125.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_01_125.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_01_125.jpg, 0, 1, 0, 29.63766
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_01_225.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_01_225.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_01_225.jpg, 0, 1, 0, 30.19007
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_47_01_328.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_47_01_328.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_47_01_328.jpg, 0, 1, 0, 30.19062
